0.327099992856,0.310899992585,1.82531584114,2.00269587517
0.506799995899,0.566599992216,1.35677450269,1.20399459004
0.59022498548,0.578499987125,1.14242945135,1.18627337098
0.638824977726,0.623999982476,1.00290513784,1.06151912808
0.680274963826,0.695399966836,0.897521461695,0.868183937073
0.707324965149,0.715699967146,0.823800490797,0.793570247293
0.724899958372,0.672799975872,0.771311499029,0.937673003078
0.749699960798,0.669999967813,0.708132544607,0.995421866775
0.765399957597,0.694399973154,0.667556807399,0.936696410775
0.776649967432,0.769299961925,0.634896265566,0.666507432461
0.791124964803,0.762099959254,0.593994401768,0.684922522306
0.797999968231,0.785399975181,0.564246026427,0.61487550199
0.813249978572,0.787199962735,0.531462161765,0.637090911269
0.819399981052,0.776699963808,0.508557992876,0.657470908165
0.826349990815,0.792799975276,0.485242071673,0.633456510305
0.832924989164,0.781099972129,0.467855919078,0.669013683796
0.844625004828,0.796299961209,0.43867360726,0.623713271022
0.849325002879,0.770899951458,0.417393087,0.719824228883
0.859725013077,0.780499956608,0.397517876402,0.677946466804
0.862225028574,0.792199965119,0.383317958638,0.675009276867
0.869900031239,0.796999971867,0.366237368733,0.624869450033
0.87440002948,0.807199976444,0.350180550441,0.600991360247
0.880550027788,0.804199975729,0.334181239083,0.639086430967
0.883550039232,0.800199973583,0.324670372568,0.64678940624
0.888050044775,0.818300002217,0.310351574644,0.588635457754
0.893400044888,0.781299973726,0.296458588839,0.765953662395
0.899725056142,0.811699978709,0.285078187473,0.619865376353
0.901200051457,0.803299988508,0.282562212534,0.664999129176
0.903600047976,0.810799965262,0.274748139717,0.65048656106
0.908125054091,0.816399986744,0.262627714649,0.65830368638
0.908375048488,0.802299973369,0.261454964541,0.644133262932
0.91347505495,0.814199981689,0.247057212405,0.640021133423
0.917700050473,0.827199974656,0.235731156506,0.60802423805
0.916375052929,0.819199985862,0.236478732303,0.641861179471
0.919950053394,0.813399984241,0.224354893342,0.661733077168
0.924700060934,0.820699985623,0.20871965684,0.639050092697
0.928100055903,0.80899997592,0.205524768475,0.685019965768
0.927050054222,0.816699973941,0.211436838433,0.682847957611
0.928725058734,0.821199991703,0.200383168701,0.629016256928
0.930325058401,0.815899987221,0.200175874531,0.704562821984
0.931275058836,0.82339997828,0.197579906322,0.653008289635
0.935775061548,0.801099970937,0.185046739709,0.759897454381
0.935900059193,0.824899986982,0.182142010219,0.643516604006
0.936125060916,0.825699988604,0.184012293909,0.625290216506
0.940200059712,0.814099986553,0.171230706628,0.703708846271
0.939500059336,0.824399983287,0.176343710981,0.665748683214
0.940425061285,0.822299981713,0.170938735493,0.671042554975
0.943525065333,0.826700000167,0.163196784165,0.643611006439
0.943200058043,0.818899978995,0.165166723169,0.697953721881
0.944525060207,0.827899999022,0.159203741234,0.647779994905
