32,0.004634209,0.25381118,0.99916387,0.9783001,0.012627916
64,0.002365035,0.17359668,0.99943656,0.9827001,0.009144989
128,0.0016749863,0.15394446,0.99930936,0.97980016,0.005831655
256,1.5907458e-06,0.1757044,1.0000002,0.9783001,3.7373093e-06
512,1.14472095e-05,0.14891426,1.0000002,0.9781001,1.9856918e-05
1024,0.00016805145,0.13910088,1.0000002,0.9772001,0.00021447024
2048,0.0013167831,0.112829484,1.0000002,0.9758001,0.0013673849
4096,0.00815171,0.09564083,0.99941844,0.9755002,0.0049435208
8192,0.03562321,0.092330724,0.9910366,0.9731001,0.008247927
